Date,Open,High,Low,Close,Volume
1987-10-19,183.29,183.3,155.62,155.65,76862069
1987-10-20,155.65,156.76,142.38,143.96,97965517
1987-10-21,143.96,160.27,143.96,158.78,99344828
1987-10-22,158.78,158.78,149.19,149.99,86137931
1987-10-23,149.99,149.99,145.04,145.42,61034483
1987-10-26,145.42,145.42,128.21,128.43,65689655
1987-10-27,128.43,134.94,128.43,129.87,71482759
1987-10-28,129.87,131.95,126.25,131.21,69724138
1987-10-29,131.21,144.31,131.21,143.64,71000000
1987-10-30,143.64,152.11,143.64,150.07,71758621
1987-11-02,150.07,152.51,148.51,152.2,47586207
1987-11-03,152.2,152.2,143.78,147.13,48000000
1987-11-04,147.13,149.34,143.86,147.95,42620690
1987-11-05,147.95,153.6,147.78,153.03,48620690
1987-11-06,153.03,154.12,150.57,150.68,48806897
1987-11-09,150.68,150.68,145.35,146.49,39827586
1987-11-10,146.49,146.49,143.13,143.45,48120690
1987-11-11,143.45,147.26,143.45,145.48,41620690
1987-11-12,145.48,151.02,145.48,149.85,51989655
1987-11-13,149.85,150.95,147.93,147.95,41444828
1987-11-16,147.95,150.62,146.73,147.46,38544828
1987-11-17,147.46,147.46,142.78,143.57,43734483
1987-11-18,143.57,145.54,142.15,144.84,43500000
1987-11-19,144.84,145.09,140.9,141.06,44131034
1987-11-20,141.06,141.23,137.71,140.84,43479310
1987-11-23,140.84,141.84,139.77,141.84,32437931
1987-11-24,141.84,145.86,141.84,144.66,44455172
1987-11-25,144.66,145.26,143.82,144.99,39051724
1987-11-27,145,145,143.23,143.35,22337931
1987-11-30,143.35,143.35,133.14,137.12,50844828
1987-12-01,137.12,139.37,136.54,137.16,38568966
1987-12-02,137.16,138.6,136.16,137.96,37613793
1987-12-03,137.96,138.88,132.87,132.95,44631034
1987-12-04,132.95,132.95,129.46,130.43,47079310
1987-12-07,130.43,133.43,130.43,133.15,40803448
1987-12-08,133.15,136.72,133.15,136.69,47493103
1987-12-09,136.69,140.41,135.99,139.76,28458621
1987-12-10,139.63,141.46,135.41,139.01,51731034
1987-12-11,139.01,140.17,138.83,139.82,40700000
1987-12-14,139.82,146.35,139.82,146.08,49989655
1987-12-15,146.08,148.23,146.08,146.89,52844828
1987-12-16,146.89,151.29,146.21,151.06,51465517
1987-12-17,151.06,152.79,149.84,149.91,57520690
1987-12-18,149.91,154.84,149.91,154.74,51393103
1987-12-21,154.74,156.18,154.31,156.02,49251724
1987-12-22,156.02,156.06,153.14,155.55,51386207
1987-12-23,155.55,158.3,155.55,158.06,56579310
1987-12-24,158.06,158.42,157.38,158.18,28279310
1987-12-28,158.18,158.18,151.8,152.78,39834483
1987-12-29,152.78,154.69,152.57,154.35,41406897
1987-12-30,154.35,157.59,154.35,157.29,52731034
1987-12-31,157.29,157.29,154.96,156.25,55310345
1988-01-04,156.25,162.1,156.25,161.81,38213793
1988-01-05,161.81,166.37,161.81,164.28,51548276
1988-01-06,164.28,166.74,163.72,166.18,46751724
1988-01-07,166.18,168.71,163.93,168.7,47255172
1988-01-08,168.7,169.14,158.13,158.2,49675862
1988-01-11,158.2,158.88,155.24,158.88,44396552
1988-01-12,158.88,159.49,152.15,155.73,41500000
1988-01-13,155.73,157,152.8,155.54,39886207
1988-01-14,155.54,157.43,155.51,156.04,35003448
1988-01-15,156.04,161.38,156.04,159.82,46262069
1988-01-18,159.82,159.88,157.93,159.02,31375862
1988-01-19,159.02,159.38,156.92,158.01,37000000
1988-01-20,158.01,158.02,151.79,152.46,46034483
1988-01-21,152.46,153.8,151.57,152.95,42951724
1988-01-22,152.95,154.99,152.95,154.35,51434483
1988-01-25,154.35,157.85,154.35,157.05,36848276
1988-01-26,157.05,157.07,154.79,155.23,35486207
1988-01-27,155.23,156.52,154.79,155.43,39117241
1988-01-28,155.43,158.01,155.43,157.65,42644828
1988-01-29,157.65,159.15,157.26,159.13,46696552
1988-02-01,159.13,160.4,158.45,158.62,40558621
1988-02-02,158.62,159.04,157.51,158.98,39141379
1988-02-03,158.98,159.53,156.13,156.58,44948276
1988-02-04,156.58,157.71,156.1,157.38,41900000
1988-02-05,157.38,159.26,157.38,158.01,41768966
1988-02-08,158.01,158.4,156.66,157.88,41403448
1988-02-09,157.88,159.05,157.51,158.93,36968966
1988-02-10,158.93,162.49,158.88,162.24,44431034
1988-02-11,162.24,163.62,161.94,162.96,47896552
1988-02-12,162.96,164.86,162.96,163.93,38896552
1988-02-16,163.93,165.7,163.35,165.54,36227586
1988-02-17,165.54,167.78,165.54,165.8,45644828
1988-02-18,165.8,167.11,165.31,165.75,45658621
1988-02-19,165.75,167.34,165.35,167.07,44382759
1988-02-22,167.07,170.29,167.07,170.2,44555172
1988-02-23,170.27,171.71,169.99,171.29,44568966
1988-02-24,171.29,173.07,171.09,172.48,45848276
1988-02-25,172.48,174.05,170.7,170.79,53106897
1988-02-26,170.79,171.04,169.68,170.65,38641379
1988-02-29,170.65,172.73,170.2,172.64,43062069
1988-03-01,172.64,173.37,171.72,172.63,47182759
1988-03-02,172.63,175.68,172.54,175.12,50372414
1988-03-03,175.12,177.28,175.07,176.5,49727586
1988-03-04,176.5,177.42,174.76,177.39,48696552
1988-03-07,177.39,178.66,176.78,178.46,42062069
1988-03-08,178.46,180.54,178.46,179.62,54879310
1988-03-09,179.62,182.03,179.62,181.24,54713793
1988-03-10,181.24,182.74,178.29,178.43,55251724
1988-03-11,178.43,178.76,175.68,177.89,43655172
1988-03-14,177.89,179.22,177.89,179.21,37279310
1988-03-15,179.21,179.32,177.49,178.32,44975862
1988-03-16,178.32,180.45,177.37,180.42,48917241
1988-03-17,180.42,182.12,180.42,181.24,55534483
1988-03-18,181.24,182.57,180.36,181.04,65213793
1988-03-21,181.04,181.07,177.72,178.9,42024138
1988-03-22,178.9,180.26,178.63,180.01,41948276
1988-03-23,180.01,180.61,178.41,179.24,50737931
1988-03-24,179.24,179.24,174.05,174.76,51348276
1988-03-25,174.76,175.52,172.51,172.88,40165517
1988-03-28,172.88,173.15,170.52,172.84,37600000
1988-03-29,172.84,175.12,172.84,173.66,40768966
1988-03-30,173.66,174.41,171.44,172.13,41893103
1988-03-31,172.13,173.35,171.09,173.26,42941379
1988-04-04,173.26,173.26,170.87,171.4,32803448
1988-04-05,171.4,172.97,171.26,172.9,40903448
1988-04-06,172.9,176.6,172.82,176.6,47451724
1988-04-07,176.6,178.22,176.6,177.33,46041379
1988-04-08,177.3,179.56,176.91,178.93,46362069
1988-04-11,179.39,180.21,178.61,179.94,42362069
1988-04-12,180.12,180.65,178.99,180.1,42544828
1988-04-13,180.1,180.91,178.93,180.38,44903448
1988-04-14,180.22,180.22,173.2,173.27,48982759
1988-04-15,173.16,173.79,170.14,173.13,44886207
1988-04-18,173.17,173.95,172.05,173.55,35175862
1988-04-19,173.91,177.02,173.91,174.35,44324138
1988-04-20,174.27,174.27,172.61,172.93,46048276
1988-04-21,173.23,174.66,171.57,172.07,49113793
1988-04-22,171.89,173.64,171.89,173.32,42882759
1988-04-25,173.38,174.93,173.38,174.4,36244828
1988-04-26,174.48,176.85,174.48,176.74,43355172
1988-04-27,176.74,177.79,176.54,177.21,42196552
1988-04-28,177.28,177.62,176.49,176.73,44417241
1988-04-29,176.74,176.74,174.76,175.92,41841379
1988-05-02,175.93,177.04,175.43,176.74,33727586
1988-05-03,176.85,179.63,176.85,178.99,45193103
1988-05-04,179.12,180.1,178.43,178.62,46279310
1988-05-05,178.53,178.66,177.15,177.68,41806897
1988-05-06,177.7,178.62,176.95,177.18,42324138
1988-05-09,177.11,177.11,174.43,174.93,34803448
1988-05-10,174.81,175.57,173.4,174.32,39768966
1988-05-11,174.01,174.01,169.82,170.8,40948276
1988-05-12,170.82,172.03,170.82,171.71,35424138
1988-05-13,171.97,173.96,171.97,173.85,35893103
1988-05-16,174.04,175.2,173.37,174.99,33875862
1988-05-17,175.24,177.36,174.07,174.07,42944828
1988-05-18,174.07,174.16,169.73,170.29,48920690
1988-05-19,170.15,170.54,167.51,170.35,49927586
1988-05-20,170.45,171.55,169.65,169.88,59865517
1988-05-23,169.74,169.8,166.76,167.65,41600000
1988-05-24,167.79,169.33,167.26,169.21,37837931
1988-05-25,169.23,170.15,168.84,169.01,40017241
1988-05-26,169.07,170.07,168.7,169.85,32644828
1988-05-27,169.7,169.96,168.96,169.59,30313793
1988-05-31,169.51,173.45,169.41,173.35,36689655
1988-06-01,173.49,177.26,173.49,176.68,47165517
1988-06-02,176.54,178.1,175.78,176.45,43362069
1988-06-03,176.67,178.68,176.51,178.01,41162069
1988-06-06,177.93,179.8,177.88,179.74,37920690
1988-06-07,179.59,181.07,179.16,179.76,48534483
1988-06-08,179.87,183.14,179.77,183.01,53724138
1988-06-09,183.01,183.57,181.9,182.77,49413793
1988-06-10,182.83,185.18,182.33,184.29,50110345
1988-06-13,184.49,185.01,183.76,184.74,44300000
1988-06-14,185.09,187.16,185.09,185.77,60296552
1988-06-15,185.54,186.17,184.46,186.1,55420690
1988-06-16,185.78,185.78,183.82,184.51,50372414
1988-06-17,184.69,184.97,183.37,183.94,50482759
1988-06-20,184,184,182.76,183.2,37827586
1988-06-21,183.38,184.79,182.78,184.79,53262069
1988-06-22,184.93,187.6,184.93,186.98,59982759
1988-06-23,186.98,187.49,186.32,187.07,56562069
1988-06-24,187.15,187.74,186.64,187.35,47748276
1988-06-27,187.1,187.16,185.04,185.12,35444828
1988-06-28,185.09,188.3,184.73,188.19,45251724
1988-06-29,188.27,189.16,186.89,187.79,50982759
1988-06-30,187.73,189.35,187.43,189.02,48272414
1988-07-01,189.23,190.18,188.92,189.96,40475862
1988-07-05,189.95,191.96,188.76,191.9,37593103
1988-07-06,191.83,192.77,190.1,190.43,50910345
1988-07-07,190.34,190.34,188.04,189.38,48548276
1988-07-08,189.21,189.29,187.8,188.15,43668966
1988-07-11,188.42,188.95,187.43,187.68,36762069
1988-07-12,188.31,188.54,186.2,187.24,45844828
1988-07-13,187.24,188.56,186.55,188.12,45765517
1988-07-14,188.18,188.97,187.35,188.68,47686207
1988-07-15,188.57,189.33,187.99,188.51,47027586
1988-07-18,188.59,189.37,187.66,188.79,42300000
1988-07-19,188.52,188.52,184.96,185.78,51717241
1988-07-20,185.85,186.82,184.68,185.26,48748276
1988-07-21,184.92,184.92,182.1,182.4,45779310
1988-07-22,182.38,182.38,180.37,181.86,70075862
1988-07-25,181.82,182.05,180.62,181.59,33434483
1988-07-26,181.3,181.3,179.32,179.71,38341379
1988-07-27,179.74,180.44,176.95,177.37,43437931
1988-07-28,177.46,178.59,176.38,178.22,40089655
1988-07-29,178.51,181.32,178.51,181.16,41665517
1988-08-01,181.15,182.19,180.68,181.44,36541379
1988-08-02,181.43,182.09,179.65,180.54,42920690
1988-08-03,180.69,181.32,180.01,181.07,42634483
1988-08-04,181.15,181.99,180.79,181.18,39534483
1988-08-05,181.17,181.17,179.77,179.9,36641379
1988-08-08,180.04,180.77,179.7,179.82,35331034
1988-08-09,179.95,180.05,176.18,177.27,44075862
1988-08-10,177.07,177.11,172.68,172.68,47124138
1988-08-11,172.96,174.68,172.96,174.63,45824138
1988-08-12,174.52,174.54,173.1,173.74,37655172
1988-08-15,173.63,173.63,169.96,170.09,38827586
1988-08-16,170.09,173.62,169,172.65,44455172
1988-08-17,172.54,173.93,171.76,172.9,42706897
1988-08-18,172.88,174.55,172.75,173.55,39920690
1988-08-19,173.69,174.29,172.32,172.82,40820690
1988-08-22,172.73,172.99,169.71,169.9,33682759
1988-08-23,169.91,170.38,168.85,169.6,37968966
1988-08-24,169.71,172.16,169.21,171.96,37955172
1988-08-25,171.49,171.51,168.89,170.53,35444828
1988-08-26,170.29,171.21,170.29,170.98,31589655
1988-08-29,171.13,173.21,171.13,172.76,28789655
1988-08-30,172.85,173.01,171.75,172.37,32603448
1988-08-31,172.46,173.25,170.41,170.99,40393103
1988-09-01,170.93,170.93,167.17,168.22,36682759
1988-09-02,168.73,171.88,168.73,171.46,33220690
1988-09-06,171.61,172.37,170.9,171.93,29996552
1988-09-07,172.15,172.92,170.6,172.1,40627586
1988-09-08,172.07,173.24,170.94,172.96,40213793
1988-09-09,173.07,176.15,171.65,175.48,43037931
1988-09-12,175.64,176.82,175.34,175.6,28451724
1988-09-13,175.1,175.94,174.15,175.87,34179310
1988-09-14,176.54,177.9,176.01,176.98,45193103
1988-09-15,176.99,177.08,175.24,175.41,39217241
1988-09-16,175.65,176.91,175.16,176.65,39134483
1988-09-19,176.62,176.75,174.71,176.11,34427586
1988-09-20,175.74,177.07,175.72,176.8,39537931
1988-09-21,176.78,178.02,176.68,177.8,34465517
1988-09-22,177.88,178.66,177.1,178.27,46296552
1988-09-23,178.23,178.23,177.06,177.48,48748276
1988-09-26,177.55,177.76,175.65,175.87,31982759
1988-09-27,175.9,176.15,175.31,175.8,35782759
1988-09-28,175.85,177.22,175.28,177.05,38524138
1988-09-29,177.08,179.12,177.08,178.82,41893103
1988-09-30,178.99,180.31,178.55,179.37,46703448
1988-10-03,179.29,179.29,175.78,176.79,37048276
1988-10-04,176.74,177.55,175.85,176.29,36627586
1988-10-05,176.23,176.91,174.95,175.86,45448276
1988-10-06,175.9,176.88,175.32,176.24,42831034
1988-10-07,175.88,176.2,174.12,176,53420690
1988-10-10,175.98,176.04,173.48,174.93,33389655
1988-10-11,175.07,175.85,174.07,175.62,41720690
1988-10-12,175.27,175.27,172.81,173.29,40834483
1988-10-13,173.15,175.21,172.88,174.84,38751724
1988-10-14,175.48,176.77,174.56,175.37,41075862
1988-10-17,175.49,176.09,175.15,175.79,34362069
1988-10-18,176,176.99,174.88,176.99,45631034
1988-10-19,177.16,179.24,176.49,176.99,49158621
1988-10-20,177.07,180.52,177.07,180.37,45751724
1988-10-21,180.07,180.4,179.12,179.74,47834483
1988-10-24,179.79,180.22,178.2,178.41,37803448
1988-10-25,178.49,178.56,176.85,177.4,38506897
1988-10-26,177.31,177.45,175.46,176.35,38072414
1988-10-27,176.02,176.02,172.96,174.28,42296552
1988-10-28,174.28,175.18,174,174.88,36555172
1988-10-31,174.87,175.03,173.15,174.78,33751724
1988-11-01,174.77,175.62,173.83,174.6,38051724
1988-11-02,174.6,174.6,172.71,174.01,41910345
1988-11-03,173.9,174.68,173.41,174.25,40393103
1988-11-04,173.79,174.77,172.74,173.56,36420690
1988-11-07,173.46,173.46,171.05,171.34,34972414
1988-11-08,171.62,174.4,171.62,173.75,39051724
1988-11-09,173.6,173.72,172.4,173.49,38068966
1988-11-10,173.51,174.08,172.55,173.27,36458621
1988-11-11,173.23,173.23,169.09,169.24,37820690
1988-11-14,169.41,169.98,167.85,168.96,34748276
1988-11-15,169.01,169.57,167.98,168.1,38579310
1988-11-16,168.41,168.5,165.18,165.52,44134483
1988-11-17,165.66,166.63,165.46,166.21,48327586
1988-11-18,166.15,166.76,165.46,166.52,35600000
1988-11-21,165.38,165.38,162.65,163.82,38596552
1988-11-22,163.9,164.72,163.27,164.35,40372414
1988-11-23,164.47,167.49,164.47,167.19,35744828
1988-11-25,167.07,167.07,165.12,165.72,17262069
1988-11-28,165.64,166.46,164.44,165.99,32344828
1988-11-29,166.14,167.3,165.6,167.17,36144828
1988-11-30,167.21,169.49,167.21,169.18,43220690
1988-12-01,169.13,171.82,168.74,171.33,42506897
1988-12-02,171.29,172.64,170.2,171.62,43110345
1988-12-05,172.85,173.96,172.85,172.85,40920690
1988-12-06,172.85,174.01,171.68,174.01,40020690
1988-12-07,174.01,174.24,172.76,172.84,42234483
1988-12-08,172.84,172.9,171.26,171.88,37886207
1988-12-09,171.88,172.26,171.21,171.79,39158621
1988-12-12,171.79,172.62,170.85,171.11,34213793
1988-12-13,171.09,171.09,169.79,170.26,39358621
1988-12-14,170.26,171.54,170.06,170.87,40600000
1988-12-15,171.01,172.19,171.01,171.62,38489655
1988-12-16,171.62,174.24,171.55,174.01,45910345
1988-12-19,174.01,175.68,173.76,175.39,45234483
1988-12-20,175.39,176.82,174.94,175.07,47758621
1988-12-21,175.07,175.53,173.91,174.66,47382759
1988-12-22,174.66,175.12,173.87,174.76,52806897
1988-12-23,174.76,175.94,174.72,175.61,26796552
1988-12-27,175.61,176.43,174.92,175.22,27855172
1988-12-28,175.22,175.24,174.12,175.13,36258621
1988-12-29,175.13,176.99,175.01,176.68,41772414
1988-12-30,176.68,177.86,176.57,177.41,47220690
1989-01-03,177.4,177.4,172.95,174.62,32296552
1989-01-04,174.93,177.85,174.93,177.56,41817241
1989-01-05,177.56,179.25,177.07,177.49,46565517
1989-01-06,177.49,178.51,177.28,177.52,42637931
1989-01-09,177.52,178.57,176.9,177.65,37906897
1989-01-10,177.65,177.76,176.36,177.07,39144828
1989-01-11,177.07,177.82,176.18,177.6,39920690
1989-01-12,177.82,179.45,177.82,179,46700000
1989-01-13,179,179.41,178.43,179.1,42365517
1989-01-16,179.1,179.84,178.58,179.2,36262069
1989-01-17,179.2,179.2,176.73,177.09,47503448
1989-01-18,177.09,179.06,176.35,178.65,48455172
1989-01-19,178.65,181.62,178.65,180.57,55965517
1989-01-20,180.57,181.32,179.24,180.32,52437931
1989-01-23,180.32,180.73,178.07,178.21,39317241
1989-01-24,178.21,180.55,177.9,180.18,45720690
1989-01-25,180.18,181.88,180.18,181.56,41927586
1989-01-26,181.56,184.11,180.76,183.99,48855172
1989-01-27,183.99,184.59,182.26,183.54,60758621
1989-01-30,183.54,185.01,183.54,184.79,42737931
1989-01-31,184.79,186.69,183.98,186.47,47258621
1989-02-01,186.47,188.64,186.47,188.37,52720690
1989-02-02,188.37,191.13,188.1,189.87,56479310
1989-02-03,189.87,190.64,188.94,189.98,49431034
1989-02-06,189.98,190.29,188.79,189.46,44237931
1989-02-07,189.46,192.99,189.22,192.05,54106897
1989-02-08,192.05,192.63,189.88,190.05,52665517
1989-02-09,190.05,190.48,188.07,188.69,50579310
1989-02-10,188.69,188.69,185.45,185.71,45768966
1989-02-13,185.71,186.18,184.61,185.4,39479310
1989-02-14,185.4,186.93,185.21,185.63,45820690
1989-02-15,185.63,187.43,185.45,187.41,42475862
1989-02-16,187.41,188.35,187.26,187.82,51465517
1989-02-17,187.82,189.44,187.6,188.51,39362069
1989-02-21,188.51,188.86,187.32,188.17,39734483
1989-02-22,188.17,188.17,184.68,185.76,44662069
1989-02-23,185.76,186.76,184.33,186.47,40296552
1989-02-24,186.47,186.79,184.35,184.59,42382759
1989-02-27,184.59,184.63,183.24,183.82,37724138
1989-02-28,183.82,185.04,183.23,183.79,42141379
1989-03-01,183.79,185.46,183.34,183.6,44389655
1989-03-02,183.6,185.54,183.6,185.46,44651724
1989-03-03,185.46,186.16,184.93,185.82,46893103
1989-03-06,185.82,187.58,185.82,187.51,42141379
1989-03-07,187.51,187.53,185.64,186.7,46872414
1989-03-08,186.7,187.68,185.93,186.26,51772414
1989-03-09,186.26,186.41,185.1,185.35,48986207
1989-03-10,185.35,185.66,184.18,184.99,45989655
1989-03-13,184.99,186.39,184.57,185.88,40820690
1989-03-14,185.88,186.54,185.02,185.35,47451724
1989-03-15,185.35,186.49,185.07,185.37,48700000
1989-03-16,185.37,187.42,185.13,187.13,51958621
1989-03-17,187.13,187.13,181.79,182.01,48051724
1989-03-20,182.01,182.01,178.96,179.88,41324138
1989-03-21,179.88,182.24,179.88,182.04,42665517
1989-03-22,182.04,182.04,180.2,180.59,47027586
1989-03-23,180.59,181.65,180.02,181.04,51441379
1989-03-27,181.04,181.79,180.36,181.15,34082759
1989-03-28,181.15,182.57,181.15,182.01,38810345
1989-03-29,182.01,183.34,181.66,183.34,42400000
1989-03-30,183.34,184.46,182.32,184.37,39865517
1989-03-31,184.37,186.18,184.37,185.87,43106897
1989-04-03,185.87,186.79,185.66,185.83,42251724
1989-04-04,185.83,185.91,184.45,185.54,48134483
1989-04-05,185.54,186.24,184.99,186.09,41637931
1989-04-06,186.09,186.22,185.01,186.2,39324138
1989-04-07,186.2,188.6,186.13,188.4,46062069
1989-04-10,188.4,189.43,188.31,189.27,37875862
1989-04-11,189.27,191.52,189.27,190.91,45955172
1989-04-12,190.91,193.6,190.91,192.53,55620690
1989-04-13,192.53,193.45,191.15,191.83,49306897
1989-04-14,191.83,194.71,191.82,194.63,49879310
1989-04-17,194.63,195.12,194.08,194.59,39731034
1989-04-18,194.59,197.27,194.59,196.83,52924138
1989-04-19,196.83,198.72,196.73,198.07,53451724
1989-04-20,198.07,198.49,195.8,197.65,48631034
1989-04-21,197.65,199.05,197.4,198.86,51541379
1989-04-24,198.86,198.86,197.85,198.32,33851724
1989-04-25,198.32,199.3,196.82,197.24,42637931
1989-04-26,197.24,197.76,196.68,197.25,47124138
1989-04-27,197.25,199.81,197.14,199.57,47382759
1989-04-28,199.57,200.49,198.81,200.47,44565517
1989-05-01,200.47,201.1,199.15,200.75,40248276
1989-05-02,200.75,201.63,200.15,200.74,48613793
1989-05-03,200.74,202.04,200.6,201.59,49134483
1989-05-04,201.59,202.99,201.41,202.1,50475862
1989-05-05,202.1,205.26,202.1,203.44,53817241
1989-05-08,203.44,203.96,201.85,203.04,44493103
1989-05-09,203.04,204.05,201.81,202.68,46775862
1989-05-10,202.68,203.54,202.38,203.01,44710345
1989-05-11,203.01,204.04,202.77,203.51,49996552
1989-05-12,203.51,207.18,203.51,207.15,57365517
1989-05-15,207.15,209.16,207,208.9,46089655
1989-05-16,208.9,209.13,207.44,208.26,49468966
1989-05-17,208.26,211.29,208.26,210.73,58617241
1989-05-18,210.73,211.48,210.2,211.06,56362069
1989-05-19,211.06,213.13,211.06,212.61,62744828
1989-05-22,212.61,213.7,211.46,212.37,42968966
1989-05-23,212.37,212.44,210.54,210.62,48606897
1989-05-24,210.62,212.07,209.71,211.99,42193103
1989-05-25,211.99,213.77,211.88,212.84,44537931
1989-05-26,212.84,214.46,212.63,214.43,40341379
1989-05-30,214.43,215.18,212.38,213.59,40044828
1989-05-31,213.59,215.07,213.04,214.54,42693103
1989-06-01,214.54,216.2,214.04,215.59,46851724
1989-06-02,215.59,218.11,215.28,217.79,56482759
1989-06-05,217.79,218.15,213.19,213.4,47493103
1989-06-06,213.4,215.05,212.82,214.4,49224138
1989-06-07,214.4,220.18,214.4,219.88,55248276
1989-06-08,219.88,220.81,219.15,219.39,53779310
1989-06-09,219.39,219.46,217.86,218.79,48427586
1989-06-12,218.79,218.79,216.86,218.6,43296552
1989-06-13,218.6,218.6,215.27,216.54,50672414
1989-06-14,216.54,217.73,215.75,216.66,45386207
1989-06-15,216.66,216.7,212.65,213.09,47413793
1989-06-16,213.09,213.09,211.06,212.82,45555172
1989-06-19,212.82,213.15,210.53,212.29,37789655
1989-06-20,212.29,213.11,210.98,211.04,47265517
1989-06-21,211.04,212.51,210.39,210.91,47034483
1989-06-22,210.91,212.45,210.65,212.22,45789655
1989-06-23,212.22,214.44,212.22,214.26,52810345
1989-06-26,214.26,215.53,213.57,213.62,37775862
1989-06-27,213.62,215.09,213.62,213.93,41041379
